filename,width,height,class,xmin,ymin,xmax,ymax
sabiha(232)_jpg.rf.75477618b50c16a27d6cdd873b0ca04b.jpg,1024,1024,rickshaw,274,562,306,659
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,bus,0,788,123,1021
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,truck,117,699,389,1022
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,pickup,170,557,279,793
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,truck,253,382,474,802
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,truck,250,220,400,504
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,truck,373,223,478,507
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,bus,527,292,618,473
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,bus,485,178,560,359
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,car,731,370,805,518
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,pickup,805,401,917,623
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,motorbike,645,356,717,509
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,rickshaw,40,501,133,640
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,rickshaw,0,560,51,713
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,rickshaw,0,523,71,632
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,motorbike,136,434,168,534
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,bus,160,298,277,498
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,bus,571,192,658,359
sabiha(176)_jpg.rf.6f82c0c8ef8753be792bf4d376d6a6cf.jpg,1024,1024,pickup,398,164,464,278
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,three wheelers (CNG),783,653,885,833
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,three wheelers (CNG),386,594,426,700
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,three wheelers (CNG),371,555,394,609
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,three wheelers (CNG),410,564,434,629
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,motorbike,380,510,385,529
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,motorbike,378,530,385,556
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,car,395,523,408,548
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,car,386,509,395,524
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,car,490,557,529,607
Shykat_5_ (44)_jpg.rf.79fa6df6074d69e1e09e78447dc67190.jpg,1024,1024,car,634,669,791,832
Shykat_4_ (45)_jpg.rf.7b1240080bbc30abc598256f3e3ce5f4.jpg,1024,1024,motorbike,674,173,765,502
Shykat_4_ (45)_jpg.rf.7b1240080bbc30abc598256f3e3ce5f4.jpg,1024,1024,car,783,217,886,378
Shykat_4_ (45)_jpg.rf.7b1240080bbc30abc598256f3e3ce5f4.jpg,1024,1024,bus,790,139,869,221
Shykat_4_ (45)_jpg.rf.7b1240080bbc30abc598256f3e3ce5f4.jpg,1024,1024,pickup,868,183,895,256
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,minivan,0,580,378,1021
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,car,438,674,581,896
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,three wheelers (CNG),358,682,411,786
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,three wheelers (CNG),406,692,429,761
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,suv,547,670,627,763
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,car,669,686,737,746
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,three wheelers (CNG),751,686,792,735
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,car,613,689,669,745
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,bicycle,873,670,912,751
Shykat_03_001_jpg.rf.72fed5da75ff1f936ce31013c67b743c.jpg,1024,1024,bicycle,969,660,1021,764
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,truck,0,548,431,1022
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,truck,207,251,412,607
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,pickup,323,237,506,624
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,car,546,810,720,1021
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,car,643,690,832,1016
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,pickup,815,443,938,660
sabiha(174)_jpg.rf.77fd8fb06ccbe24a209d744aa900e01f.jpg,1024,1024,minivan,712,362,808,537
Shykat_03_005_jpg.rf.75c9881a9408452a097f5c467b1453d1.jpg,1024,1024,minivan,577,718,638,817
Shykat_03_005_jpg.rf.75c9881a9408452a097f5c467b1453d1.jpg,1024,1024,motorbike,131,752,236,942
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,ambulance,155,700,847,1023
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,truck,0,865,146,1023
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,0,692,155,855
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,van,6,558,248,704
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,44,608,334,783
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,van,326,498,565,673
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,403,551,751,750
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,205,677,493,862
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,pickup,548,489,857,697
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,three wheelers (CNG),332,561,457,686
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,782,490,980,669
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,three wheelers (CNG),942,464,1023,674
Sabiha_(45)_jpg.rf.79c61fd9b963bced2c2ca5f8197947ad.jpg,1024,1024,car,715,621,1023,845
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,bus,191,239,292,1023
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,suv,402,724,452,801
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,bus,480,711,509,784
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,car,445,731,473,785
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,car,507,733,523,763
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,1024,1024,motorbike,345,736,382,773
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,pickup,790,404,920,610
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,truck,493,339,669,807
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,bus,573,209,658,359
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,minivan,725,376,805,515
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,truck,102,660,397,1021
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,bus,10,365,314,955
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,pickup,285,370,467,765
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,pickup,370,256,469,451
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,bus,267,225,373,426
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,pickup,359,181,460,345
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,rickshaw,0,543,77,676
sabiha(178)_jpg.rf.7d82413148e63f688f77f460eb33d459.jpg,1024,1024,rickshaw,112,401,187,501
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,truck,416,502,479,682
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,rickshaw,849,651,906,764
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,motorbike,594,679,627,817
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,van,499,569,530,631
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,rickshaw,613,578,631,623
Shykat_5_ (109)_jpg.rf.77a0658d2fe975b8a0f31c0f33ac92ff.jpg,1024,1024,pickup,477,528,485,548
sabiha(281)_jpg.rf.7c528a33de06a0ee9c86d6b09f5f556e.jpg,1024,1024,bus,361,545,471,779
sabiha(281)_jpg.rf.7c528a33de06a0ee9c86d6b09f5f556e.jpg,1024,1024,bicycle,261,672,280,733
sabiha(281)_jpg.rf.7c528a33de06a0ee9c86d6b09f5f556e.jpg,1024,1024,three wheelers (CNG),319,671,357,726
sabiha(281)_jpg.rf.7c528a33de06a0ee9c86d6b09f5f556e.jpg,1024,1024,bus,469,653,491,699
sabiha(281)_jpg.rf.7c528a33de06a0ee9c86d6b09f5f556e.jpg,1024,1024,car,460,659,474,717
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,bus,170,630,191,672
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,bus,584,695,667,782
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,bus,659,657,799,793
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,minivan,456,671,507,726
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,three wheelers (CNG),533,685,580,760
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,motorbike,130,639,146,685
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,motorbike,97,636,115,690
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,minivan,63,629,90,674
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,car,118,642,133,674
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,three wheelers (CNG),503,676,525,723
sabiha(212)_jpg.rf.7e503a44fcc7ee0d5c672a278d09d497.jpg,1024,1024,bus,596,650,718,776
Shykat_4_ (44)_jpg.rf.7d83b5182d343c33b29c96b01d3ca94d.jpg,1024,1024,car,774,228,875,392
Shykat_4_ (44)_jpg.rf.7d83b5182d343c33b29c96b01d3ca94d.jpg,1024,1024,motorbike,668,241,715,393
Shykat_4_ (44)_jpg.rf.7d83b5182d343c33b29c96b01d3ca94d.jpg,1024,1024,motorbike,701,243,728,350
Shykat_4_ (44)_jpg.rf.7d83b5182d343c33b29c96b01d3ca94d.jpg,1024,1024,bus,772,186,838,237
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,bus,82,466,347,882
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,bus,429,680,455,729
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,402,702,423,731
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,452,697,469,718
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,pickup,629,685,656,727
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,669,697,698,731
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,710,683,760,737
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,744,692,775,723
sabiha(271)_jpg.rf.7e229e02ca290a09082e1f3104815064.jpg,1024,1024,car,766,673,817,724
Shykat_03_018_jpg.rf.7e2ec54d96b0910ec8c5dbf65d8f6810.jpg,1024,1024,suv,402,666,512,795
Shykat_03_018_jpg.rf.7e2ec54d96b0910ec8c5dbf65d8f6810.jpg,1024,1024,car,84,685,225,808
Shykat_03_018_jpg.rf.7e2ec54d96b0910ec8c5dbf65d8f6810.jpg,1024,1024,car,225,690,299,759
Shykat_03_018_jpg.rf.7e2ec54d96b0910ec8c5dbf65d8f6810.jpg,1024,1024,three wheelers (CNG),295,677,357,777
Shykat_03_018_jpg.rf.7e2ec54d96b0910ec8c5dbf65d8f6810.jpg,1024,1024,car,651,676,766,738
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,pickup,0,514,628,1023
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,pickup,784,527,1023,1016
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,three wheelers (CNG),650,512,808,683
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,minivan,729,370,852,493
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,minivan,684,445,831,552
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,minivan,624,400,738,482
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,351,491,496,607
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,suv,204,457,370,535
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,50,498,196,567
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,466,452,555,546
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,515,451,660,574
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,515,650,803,922
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,491,593,675,718
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,764,286,829,348
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,car,748,284,808,340
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,1024,1024,bus,831,95,1023,552
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,suv,210,782,261,847
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,car,121,795,162,853
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,three wheelers (CNG),291,792,312,835
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,bus,284,781,303,823
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,motorbike,272,791,282,823
sabiha(223)_jpg.rf.7c6820856be7653f206ed4a545497c90.jpg,1024,1024,car,535,772,572,818
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,bus,0,538,70,801
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,bus,297,359,883,699
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,car,62,614,290,748
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,car,0,814,83,965
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,suv,17,922,370,1023
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,car,651,798,1024,1022
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,car,760,543,997,758
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,car,980,431,1023,566
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,minivan,351,569,668,852
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,three wheelers (CNG),131,619,282,717
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,three wheelers (CNG),62,651,245,903
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,three wheelers (CNG),141,694,400,920
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,three wheelers (CNG),421,630,681,916
Sabiha_(43)_jpg.rf.7ba9cf4b4a0d334984f53d7b5e8b13ad.jpg,1024,1024,three wheelers (CNG),836,552,1022,849
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,pickup,133,429,247,577
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,bus,229,413,310,495
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,car,262,488,320,548
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,suv,326,478,361,517
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,three wheelers (CNG),392,507,422,577
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,three wheelers (CNG),628,504,649,558
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,three wheelers (CNG),593,478,601,494
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,car,602,495,627,531
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,rickshaw,468,490,484,535
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,rickshaw,448,538,475,624
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,motorbike,524,494,537,542
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,motorbike,539,473,547,510
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,rickshaw,277,677,360,873
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,wheelbarrow,317,572,375,715
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,rickshaw,447,485,462,524
Shykat_5_ (62)_jpg.rf.7aee904ccde54793c070f2bab84803fd.jpg,1024,1024,bus,594,431,624,495
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,car,527,620,677,852
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,motorbike,350,633,379,762
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,motorbike,376,645,396,746
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,three wheelers (CNG),0,549,89,943
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,motorbike,467,642,519,746
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,car,443,659,488,730
Shykat_02_036_jpg.rf.7dbbd77420a2b4f984290afa9f6d931d.jpg,1024,1024,bus,511,609,567,713
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,rickshaw,815,501,864,609
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,rickshaw,778,507,824,613
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,rickshaw,749,512,789,605
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,rickshaw,709,506,757,607
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,rickshaw,197,547,230,623
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,three wheelers (CNG),308,546,345,617
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,three wheelers (CNG),351,547,381,605
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,car,392,556,420,600
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,bus,452,496,510,608
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,car,577,527,640,616
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,three wheelers (CNG),0,497,96,898
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,1024,1024,motorbike,69,559,112,674
sabiha(153)_jpg.rf.81785a4cbb9314bf33d7b9664813db34.jpg,1024,1024,rickshaw,220,368,905,908
sabiha(153)_jpg.rf.81785a4cbb9314bf33d7b9664813db34.jpg,1024,1024,suv,814,445,1002,561
sabiha(153)_jpg.rf.81785a4cbb9314bf33d7b9664813db34.jpg,1024,1024,car,968,464,1018,529
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,bus,88,488,193,1023
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,suv,331,848,376,910
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,bus,402,847,423,894
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,car,381,862,398,891
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,three wheelers (CNG),227,855,252,904
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,rickshaw,211,859,230,904
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,bicycle,189,854,200,915
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,car,423,862,440,879
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,pickup,879,843,960,935
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,car,896,866,972,925
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,motorbike,830,869,852,921
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,rickshaw,788,860,818,918
sabiha(274)_jpg.rf.8026839d96ed746ba17cb4b4cbd450c2.jpg,1024,1024,minivan,718,854,771,912
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,rickshaw,296,258,665,593
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,bicycle,885,347,1023,587
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,rickshaw,158,308,282,412
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,rickshaw,125,301,217,391
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,car,0,311,54,406
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,motorbike,31,310,129,390
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,pickup,530,255,783,399
sabiha(171)_jpg.rf.8193037097964a8ffbb4686fa38aa35e.jpg,1024,1024,bicycle,261,313,327,390
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,bicycle,29,638,75,802
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,motorbike,188,679,255,781
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,car,329,700,405,786
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,car,585,724,658,798
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,minivan,250,684,310,771
Shykat_02_017_jpg.rf.83b81dc6689db006a7e28526066ae931.jpg,1024,1024,car,304,705,331,743
Shykat_03_032_jpg.rf.81ed7c4cea1b4320230a275fe5f8c1b0.jpg,1024,1024,car,793,633,921,749
Shykat_03_032_jpg.rf.81ed7c4cea1b4320230a275fe5f8c1b0.jpg,1024,1024,car,536,672,572,734
Shykat_03_032_jpg.rf.81ed7c4cea1b4320230a275fe5f8c1b0.jpg,1024,1024,suv,526,669,540,705
Shykat_03_032_jpg.rf.81ed7c4cea1b4320230a275fe5f8c1b0.jpg,1024,1024,car,634,664,666,707
Shykat_03_032_jpg.rf.81ed7c4cea1b4320230a275fe5f8c1b0.jpg,1024,1024,car,390,664,438,762
