filename,width,height,class,xmin,ymin,xmax,ymax
sabiha(81)_jpg.rf.25ebfa807a864244cc553a616f74d3c2.jpg,1024,1024,car,86,470,112,543
Pias (826)_jpg.rf.20b04282e6e965f9d9a8038173e7cbb6.jpg,1024,1024,pickup,355,482,427,595
Pias (826)_jpg.rf.20b04282e6e965f9d9a8038173e7cbb6.jpg,1024,1024,van,477,508,494,542
Pias (665)_jpg.rf.2484f2ccb8f36beb5dff3917920a9ff7.jpg,1024,1024,car,330,686,432,844
Pias (665)_jpg.rf.2484f2ccb8f36beb5dff3917920a9ff7.jpg,1024,1024,truck,439,656,508,772
Pias (611)_jpg.rf.247b2216540f81f8b0e461833cb9bb3a.jpg,1024,1024,truck,437,738,469,809
Pias (611)_jpg.rf.247b2216540f81f8b0e461833cb9bb3a.jpg,1024,1024,pickup,534,621,651,852
Pias (611)_jpg.rf.247b2216540f81f8b0e461833cb9bb3a.jpg,1024,1024,bus,143,619,296,826
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,rickshaw,0,456,98,881
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,rickshaw,0,806,71,997
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,three wheelers (CNG),133,520,242,700
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,230,494,291,668
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,rickshaw,333,484,397,663
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,rickshaw,275,500,321,603
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,bus,378,462,426,585
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,bus,409,440,465,581
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,466,494,499,576
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,487,498,530,585
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,523,500,595,618
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,724,451,801,589
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,car,583,479,620,544
sabiha(97)_jpg.rf.268e51679e08fe81a41872bd523d5fb0.jpg,1024,1024,bus,572,451,644,537
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,rickshaw,875,521,1017,762
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,three wheelers (CNG),654,533,913,667
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,three wheelers (CNG),585,532,645,573
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,three wheelers (CNG),0,509,45,591
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,car,385,531,585,598
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,rickshaw,262,517,353,595
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,rickshaw,67,508,161,588
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,rickshaw,46,510,79,545
Pias (576)_jpg.rf.2afe8a81f66829d514abcc546e2d67fd.jpg,1024,1024,bus,141,502,181,530
Pias (643)_jpg.rf.29b1787807b22625a32d9e3c2cda055b.jpg,1024,1024,truck,395,693,456,775
Pias (643)_jpg.rf.29b1787807b22625a32d9e3c2cda055b.jpg,1024,1024,car,400,775,490,905
Pias (643)_jpg.rf.29b1787807b22625a32d9e3c2cda055b.jpg,1024,1024,van,484,782,530,868
Pias (605)_jpg.rf.2cdd41ed8b024bde860f346ca2ee6912.jpg,1024,1024,car,266,727,304,778
Pias (605)_jpg.rf.2cdd41ed8b024bde860f346ca2ee6912.jpg,1024,1024,bus,52,626,155,777
Pias (568)_jpg.rf.23ad3d864ce9b4d3b88e7c59f8d306ca.jpg,1024,1024,truck,748,536,866,669
Pias (568)_jpg.rf.23ad3d864ce9b4d3b88e7c59f8d306ca.jpg,1024,1024,truck,693,568,741,650
Pias (568)_jpg.rf.23ad3d864ce9b4d3b88e7c59f8d306ca.jpg,1024,1024,truck,571,565,588,624
Pias (568)_jpg.rf.23ad3d864ce9b4d3b88e7c59f8d306ca.jpg,1024,1024,truck,645,599,659,624
Pias (568)_jpg.rf.23ad3d864ce9b4d3b88e7c59f8d306ca.jpg,1024,1024,ambulance,868,596,941,698
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,car,553,487,582,534
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,car,565,409,580,436
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,auto rickshaw,209,570,234,637
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,auto rickshaw,252,563,274,620
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,auto rickshaw,333,507,350,560
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,motorbike,424,561,439,615
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,motorbike,445,565,464,619
Pias (795)_jpg.rf.2de5b6973a4f0559991eaea094040c83.jpg,1024,1024,bus,508,371,525,410
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,rickshaw,0,516,162,754
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,rickshaw,813,529,1023,694
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,rickshaw,677,531,817,650
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,rickshaw,343,535,416,573
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,car,306,559,782,722
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,car,267,552,346,597
Pias (586)_jpg.rf.2a031205d27df00adaf5e76a560644c2.jpg,1024,1024,three wheelers (CNG),219,545,272,570
Pias (778)_jpg.rf.2dc9138e8e9a3c5a506e8b0d7bde0c0d.jpg,1024,1024,motorbike,530,441,555,481
Pias (778)_jpg.rf.2dc9138e8e9a3c5a506e8b0d7bde0c0d.jpg,1024,1024,motorbike,556,445,590,506
Pias (778)_jpg.rf.2dc9138e8e9a3c5a506e8b0d7bde0c0d.jpg,1024,1024,auto rickshaw,312,447,336,480
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,1024,1024,motorbike,265,754,366,1023
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,1024,1024,motorbike,380,748,430,884
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,1024,1024,car,435,640,760,1023
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,1024,1024,suv,718,560,1023,971
Pias (784)_jpg.rf.2e63c3977a34b0bf2bae74acf88df33c.jpg,1024,1024,bus,707,360,839,463
Pias (784)_jpg.rf.2e63c3977a34b0bf2bae74acf88df33c.jpg,1024,1024,motorbike,424,461,443,497
Pias (784)_jpg.rf.2e63c3977a34b0bf2bae74acf88df33c.jpg,1024,1024,motorbike,365,469,383,499
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,car,614,679,808,893
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,minivan,657,655,753,715
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,pickup,345,557,488,858
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,car,558,685,600,756
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,minivan,479,667,501,763
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,car,515,681,544,752
Asraf_68_jpg.rf.31b0e5a991ac3eb0f8f94185bcede7cf.jpg,1024,1024,car,496,688,508,731
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,minivan,739,394,845,471
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,881,417,991,481
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,491,453,586,541
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,421,465,509,589
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,269,475,393,665
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,rickshaw,224,464,275,611
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,rickshaw,273,444,335,546
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,rickshaw,254,429,294,541
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,rickshaw,317,434,352,500
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,356,442,392,504
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,car,406,459,435,517
sabiha(108)_jpg.rf.2be2c17ce93e32031d8f0342493b641b.jpg,1024,1024,rickshaw,372,467,390,508
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,rickshaw,3,353,112,661
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,car,114,367,501,936
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,bus,481,180,929,541
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,car,690,332,1023,891
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,car,368,398,442,487
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,motorbike,464,390,495,486
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,three wheelers (CNG),422,394,469,482
sabiha(115)_jpg.rf.30b61b8c14566d5002cd5db54e17e771.jpg,1024,1024,car,412,377,469,429
Pias (669)_jpg.rf.30e8ac82e7e17f85b0d4d1f407c9ee2c.jpg,1024,1024,car,349,816,418,919
Pias (669)_jpg.rf.30e8ac82e7e17f85b0d4d1f407c9ee2c.jpg,1024,1024,van,467,808,520,897
Pias (669)_jpg.rf.30e8ac82e7e17f85b0d4d1f407c9ee2c.jpg,1024,1024,bus,429,764,485,872
Pias (670)_jpg.rf.32eefdcf41d8c904e5f1dcf33bc5de11.jpg,1024,1024,bus,413,757,474,815
Pias (670)_jpg.rf.32eefdcf41d8c904e5f1dcf33bc5de11.jpg,1024,1024,van,455,801,510,890
Pias (670)_jpg.rf.32eefdcf41d8c904e5f1dcf33bc5de11.jpg,1024,1024,car,382,814,453,919
Pias (670)_jpg.rf.32eefdcf41d8c904e5f1dcf33bc5de11.jpg,1024,1024,truck,326,761,395,882
Pias (859)_jpg.rf.357aad324f08d15510499176aca7a35b.jpg,1024,1024,truck,466,463,523,572
Pias (859)_jpg.rf.357aad324f08d15510499176aca7a35b.jpg,1024,1024,pickup,520,487,572,578
Pias (771)_jpg.rf.2fc1b2716afac73e9472be116ed8c647.jpg,1024,1024,auto rickshaw,20,452,64,526
Pias (771)_jpg.rf.2fc1b2716afac73e9472be116ed8c647.jpg,1024,1024,bicycle,183,497,230,596
Pias (771)_jpg.rf.2fc1b2716afac73e9472be116ed8c647.jpg,1024,1024,bicycle,245,492,309,596
Pias (771)_jpg.rf.2fc1b2716afac73e9472be116ed8c647.jpg,1024,1024,bus,679,416,739,458
Pias (745)_jpg.rf.33a0740eacea7add8cd1789fa354016e.jpg,1024,1024,rickshaw,365,670,386,724
Pias (745)_jpg.rf.33a0740eacea7add8cd1789fa354016e.jpg,1024,1024,bus,407,622,453,720
Pias (745)_jpg.rf.33a0740eacea7add8cd1789fa354016e.jpg,1024,1024,bus,839,489,1023,643
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,661,668,774,878
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,540,903,630,1023
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,314,555,451,752
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,499,307,608,410
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,562,254,660,337
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,610,199,713,272
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,903,299,977,446
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,478,173,582,282
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,278,92,372,175
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,178,67,273,168
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,191,34,277,138
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,218,24,293,97
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,185,0,232,40
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,146,0,194,69
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,88,149,169,278
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,bus,262,156,350,289
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,minibus,363,184,432,290
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,minivan,323,811,385,926
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,suv,558,696,636,807
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,suv,717,600,787,683
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,three wheelers (CNG),418,893,467,965
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,motorbike,395,875,429,913
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,motorbike,820,622,838,656
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,747,170,771,211
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,720,178,738,215
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,441,224,454,248
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,126,495,163,535
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,79,283,97,324
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,108,299,124,340
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,70,260,86,283
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,53,194,74,237
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,49,158,63,194
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,62,153,79,193
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,46,122,62,156
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,293,685,326,739
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,261,683,290,753
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,239,618,270,678
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,car,347,236,392,296
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,car,27,0,47,32
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,car,843,891,926,983
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,810,982,856,1023
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,rickshaw,906,575,929,623
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,motorbike,965,756,988,807
Pias (596)_jpg.rf.36fa37f682560434073d8c8679c65112.jpg,1024,1024,truck,966,233,1023,319
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,car,9,397,347,646
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,rickshaw,0,473,27,800
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,minivan,114,343,261,456
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,car,406,380,647,715
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,three wheelers (CNG),353,371,435,549
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,car,266,378,332,483
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,rickshaw,303,344,341,452
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,rickshaw,331,362,367,452
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,three wheelers (CNG),238,367,271,440
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,motorbike,841,323,951,597
sabiha(76)_jpg.rf.366140b0be340a757d5f0e5b32e3285e.jpg,1024,1024,rickshaw,670,367,755,488
Pias (811)_jpg.rf.35795d7ddbec104e7082ae3561c65e2e.jpg,1024,1024,bus,537,467,584,544
Pias (743)_jpg.rf.368e9dc7a1d222c1fb676ae311778f02.jpg,1024,1024,rickshaw,136,644,266,984
Pias (743)_jpg.rf.368e9dc7a1d222c1fb676ae311778f02.jpg,1024,1024,rickshaw,375,727,391,771
Pias (743)_jpg.rf.368e9dc7a1d222c1fb676ae311778f02.jpg,1024,1024,bus,403,686,441,768
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,bus,0,321,121,622
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,car,174,458,229,544
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,van,142,466,170,527
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,bicycle,114,463,141,554
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,bus,112,433,146,518
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,minivan,172,459,201,495
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,rickshaw,302,450,331,511
sabiha(57)_jpg.rf.3773de591735205c18a6e85350b95582.jpg,1024,1024,rickshaw,505,440,565,564
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,55,488,144,734
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,124,477,233,765
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,230,494,282,644
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,219,479,252,616
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,315,483,378,634
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,313,488,342,587
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,car,275,508,328,613
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,car,415,498,467,579
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,370,501,394,562
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,389,502,404,553
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,bus,400,468,431,537
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,motorbike,464,485,482,547
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,car,451,497,468,537
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,rickshaw,474,490,482,526
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,bus,506,386,666,520
sabiha(95)_jpg.rf.3af8019ff29e7d473c75068caa4433ca.jpg,1024,1024,car,689,457,832,578
Asraf_87_jpg.rf.37a661f3670eb0d187483a30d8f657d6.jpg,1024,1024,bus,3,5,1024,1021
Pias (860)_jpg.rf.3b07b5944eb8fc1f35b4d1a729ef79a8.jpg,1024,1024,pickup,552,478,619,576
Pias (860)_jpg.rf.3b07b5944eb8fc1f35b4d1a729ef79a8.jpg,1024,1024,truck,430,427,524,604
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,0,426,135,1004
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,120,472,197,654
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,347,481,393,626
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,318,479,360,618
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,385,458,422,599
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,422,462,464,585
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,402,473,443,574
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,car,475,456,552,597
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,car,704,462,737,527
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,741,448,765,527
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,car,767,442,815,558
sabiha(94)_jpg.rf.350dc48577179a83e607af2af2234ba8.jpg,1024,1024,rickshaw,969,362,1024,595
Pias (672)_jpg.rf.39b6f37d2d3144cfdeb68064e53cb6d2.jpg,1024,1024,truck,65,596,300,943
Pias (672)_jpg.rf.39b6f37d2d3144cfdeb68064e53cb6d2.jpg,1024,1024,car,374,785,444,888
Pias (672)_jpg.rf.39b6f37d2d3144cfdeb68064e53cb6d2.jpg,1024,1024,truck,309,730,364,835
Pias (672)_jpg.rf.39b6f37d2d3144cfdeb68064e53cb6d2.jpg,1024,1024,bus,378,739,431,788
Pias (672)_jpg.rf.39b6f37d2d3144cfdeb68064e53cb6d2.jpg,1024,1024,pickup,296,752,330,865
Pias (764)_jpg.rf.35eacfcedc3f18eb492a3f3c8d851b0d.jpg,1024,1024,pickup,604,313,650,357
Pias (764)_jpg.rf.35eacfcedc3f18eb492a3f3c8d851b0d.jpg,1024,1024,bus,556,325,578,346
Pias (628)_jpg.rf.359413f6e84c96b87342121446bcca34.jpg,1024,1024,truck,383,713,410,790
Pias (628)_jpg.rf.359413f6e84c96b87342121446bcca34.jpg,1024,1024,pickup,408,711,451,801
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,867,457,943,600
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,car,401,493,598,674
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,245,497,324,679
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,ambulance,203,500,254,601
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,130,507,205,694
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,61,525,105,639
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,114,517,142,601
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,rickshaw,101,515,120,595
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,bicycle,2,535,57,705
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,car,126,507,153,582
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,three wheelers (CNG),40,532,63,580
sabiha(124)_jpg.rf.39e9ab85ff1452b408e27af6c79dbd32.jpg,1024,1024,bus,72,503,118,537
Pias (746)_jpg.rf.3bc2a823929489b5db84da321b0af7c0.jpg,1024,1024,rickshaw,355,657,379,721
Pias (746)_jpg.rf.3bc2a823929489b5db84da321b0af7c0.jpg,1024,1024,bus,401,602,456,711
Pias (779)_jpg.rf.3f0bc368abab15269fbc970223da75c1.jpg,1024,1024,auto rickshaw,248,470,276,517
Pias (779)_jpg.rf.3f0bc368abab15269fbc970223da75c1.jpg,1024,1024,motorbike,508,456,525,495
Pias (779)_jpg.rf.3f0bc368abab15269fbc970223da75c1.jpg,1024,1024,motorbike,524,469,549,514
Pias (845)_jpg.rf.3c2c2618a54ea9a5155cf9b8836708cf.jpg,1024,1024,auto rickshaw,566,493,625,627
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,pickup,396,616,486,810
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,motorbike,483,767,540,926
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,three wheelers (CNG),723,631,899,938
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,minivan,641,648,745,810
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,car,600,685,641,750
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,car,556,694,601,763
Asraf_70_jpg.rf.3f3c1e6c10245f5da3807234a71b74b4.jpg,1024,1024,car,517,685,545,767
